model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,3,0.8,5,74,48.0
distilroberta-base,distilroberta-base,local,3,0.8,5,75,48.0
distilroberta-base,distilroberta-base,local,3,0.8,5,76,48.0
distilroberta-base,distilroberta-base,local,3,0.8,5,77,48.0
distilroberta-base,distilroberta-base,local,3,0.8,5,78,48.0
distilroberta-base,distilroberta-base,local,3,0.8,5,79,48.0
distilroberta-base,distilroberta-base,local,3,0.8,5,80,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,0,1.0
distilroberta-base,distilroberta-base,local,3,0.8,6,1,3.0
distilroberta-base,distilroberta-base,local,3,0.8,6,2,7.0
distilroberta-base,distilroberta-base,local,3,0.8,6,3,11.0
distilroberta-base,distilroberta-base,local,3,0.8,6,4,15.0
distilroberta-base,distilroberta-base,local,3,0.8,6,5,17.0
distilroberta-base,distilroberta-base,local,3,0.8,6,6,18.0
distilroberta-base,distilroberta-base,local,3,0.8,6,7,22.0
distilroberta-base,distilroberta-base,local,3,0.8,6,8,24.0
distilroberta-base,distilroberta-base,local,3,0.8,6,9,26.0
distilroberta-base,distilroberta-base,local,3,0.8,6,10,32.0
distilroberta-base,distilroberta-base,local,3,0.8,6,11,36.0
distilroberta-base,distilroberta-base,local,3,0.8,6,12,42.0
distilroberta-base,distilroberta-base,local,3,0.8,6,13,42.0
distilroberta-base,distilroberta-base,local,3,0.8,6,14,45.0
distilroberta-base,distilroberta-base,local,3,0.8,6,15,45.0
distilroberta-base,distilroberta-base,local,3,0.8,6,16,44.0
distilroberta-base,distilroberta-base,local,3,0.8,6,17,46.0
distilroberta-base,distilroberta-base,local,3,0.8,6,18,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,19,46.0
distilroberta-base,distilroberta-base,local,3,0.8,6,20,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,21,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,22,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,23,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,24,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,25,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,26,46.0
distilroberta-base,distilroberta-base,local,3,0.8,6,27,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,28,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,29,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,30,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,31,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,32,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,33,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,34,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,35,45.0
distilroberta-base,distilroberta-base,local,3,0.8,6,36,46.0
distilroberta-base,distilroberta-base,local,3,0.8,6,37,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,38,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,39,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,40,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,41,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,42,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,43,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,44,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,45,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,46,46.0
distilroberta-base,distilroberta-base,local,3,0.8,6,47,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,48,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,49,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,50,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,51,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,52,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,53,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,54,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,55,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,56,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,57,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,58,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,59,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,60,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,61,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,62,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,63,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,64,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,65,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,66,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,67,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,68,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,69,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,70,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,71,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,72,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,73,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,74,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,75,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,76,47.0
distilroberta-base,distilroberta-base,local,3,0.8,6,77,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,78,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,79,48.0
distilroberta-base,distilroberta-base,local,3,0.8,6,80,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,0,1.0
distilroberta-base,distilroberta-base,local,3,0.8,7,1,5.0
distilroberta-base,distilroberta-base,local,3,0.8,7,2,9.0
distilroberta-base,distilroberta-base,local,3,0.8,7,3,12.0
distilroberta-base,distilroberta-base,local,3,0.8,7,4,15.0
distilroberta-base,distilroberta-base,local,3,0.8,7,5,15.0
distilroberta-base,distilroberta-base,local,3,0.8,7,6,23.0
distilroberta-base,distilroberta-base,local,3,0.8,7,7,27.0
distilroberta-base,distilroberta-base,local,3,0.8,7,8,27.0
distilroberta-base,distilroberta-base,local,3,0.8,7,9,31.0
distilroberta-base,distilroberta-base,local,3,0.8,7,10,41.0
distilroberta-base,distilroberta-base,local,3,0.8,7,11,40.0
distilroberta-base,distilroberta-base,local,3,0.8,7,12,42.0
distilroberta-base,distilroberta-base,local,3,0.8,7,13,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,14,44.0
distilroberta-base,distilroberta-base,local,3,0.8,7,15,45.0
distilroberta-base,distilroberta-base,local,3,0.8,7,16,45.0
distilroberta-base,distilroberta-base,local,3,0.8,7,17,44.0
distilroberta-base,distilroberta-base,local,3,0.8,7,18,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,19,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,20,44.0
distilroberta-base,distilroberta-base,local,3,0.8,7,21,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,22,45.0
distilroberta-base,distilroberta-base,local,3,0.8,7,23,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,24,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,25,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,26,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,27,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,28,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,29,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,30,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,31,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,32,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,33,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,34,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,35,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,36,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,37,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,38,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,39,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,40,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,41,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,42,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,43,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,44,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,45,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,46,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,47,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,48,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,49,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,50,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,51,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,52,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,53,45.0
distilroberta-base,distilroberta-base,local,3,0.8,7,54,46.0
distilroberta-base,distilroberta-base,local,3,0.8,7,55,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,56,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,57,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,58,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,59,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,60,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,61,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,62,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,63,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,64,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,65,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,66,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,67,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,68,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,69,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,70,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,71,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,72,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,73,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,74,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,75,47.0
distilroberta-base,distilroberta-base,local,3,0.8,7,76,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,77,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,78,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,79,48.0
distilroberta-base,distilroberta-base,local,3,0.8,7,80,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,0,1.0
distilroberta-base,distilroberta-base,local,3,1.0,0,1,5.0
distilroberta-base,distilroberta-base,local,3,1.0,0,2,9.0
distilroberta-base,distilroberta-base,local,3,1.0,0,3,14.0
distilroberta-base,distilroberta-base,local,3,1.0,0,4,18.0
distilroberta-base,distilroberta-base,local,3,1.0,0,5,21.0
distilroberta-base,distilroberta-base,local,3,1.0,0,6,22.0
distilroberta-base,distilroberta-base,local,3,1.0,0,7,22.0
distilroberta-base,distilroberta-base,local,3,1.0,0,8,27.0
distilroberta-base,distilroberta-base,local,3,1.0,0,9,27.0
distilroberta-base,distilroberta-base,local,3,1.0,0,10,34.0
distilroberta-base,distilroberta-base,local,3,1.0,0,11,35.0
distilroberta-base,distilroberta-base,local,3,1.0,0,12,39.0
distilroberta-base,distilroberta-base,local,3,1.0,0,13,37.0
distilroberta-base,distilroberta-base,local,3,1.0,0,14,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,15,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,16,43.0
distilroberta-base,distilroberta-base,local,3,1.0,0,17,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,18,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,19,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,20,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,21,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,22,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,23,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,24,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,25,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,26,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,27,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,28,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,29,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,30,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,31,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,32,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,33,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,34,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,35,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,36,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,37,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,38,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,39,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,40,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,41,43.0
distilroberta-base,distilroberta-base,local,3,1.0,0,42,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,43,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,44,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,45,43.0
distilroberta-base,distilroberta-base,local,3,1.0,0,46,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,47,43.0
distilroberta-base,distilroberta-base,local,3,1.0,0,48,41.0
distilroberta-base,distilroberta-base,local,3,1.0,0,49,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,50,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,51,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,52,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,53,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,54,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,55,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,56,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,57,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,58,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,59,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,60,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,61,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,62,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,63,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,64,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,65,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,66,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,67,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,68,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,69,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,70,45.0
distilroberta-base,distilroberta-base,local,3,1.0,0,71,46.0
distilroberta-base,distilroberta-base,local,3,1.0,0,72,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,73,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,74,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,75,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,76,48.0
distilroberta-base,distilroberta-base,local,3,1.0,0,77,47.0
distilroberta-base,distilroberta-base,local,3,1.0,0,78,43.0
distilroberta-base,distilroberta-base,local,3,1.0,0,79,44.0
distilroberta-base,distilroberta-base,local,3,1.0,0,80,46.0
distilroberta-base,distilroberta-base,local,3,1.0,1,0,1.0
distilroberta-base,distilroberta-base,local,3,1.0,1,1,2.0
distilroberta-base,distilroberta-base,local,3,1.0,1,2,6.0
distilroberta-base,distilroberta-base,local,3,1.0,1,3,8.0
distilroberta-base,distilroberta-base,local,3,1.0,1,4,11.0
distilroberta-base,distilroberta-base,local,3,1.0,1,5,14.0
distilroberta-base,distilroberta-base,local,3,1.0,1,6,13.0
distilroberta-base,distilroberta-base,local,3,1.0,1,7,15.0
distilroberta-base,distilroberta-base,local,3,1.0,1,8,20.0
distilroberta-base,distilroberta-base,local,3,1.0,1,9,21.0
distilroberta-base,distilroberta-base,local,3,1.0,1,10,25.0
distilroberta-base,distilroberta-base,local,3,1.0,1,11,27.0
distilroberta-base,distilroberta-base,local,3,1.0,1,12,32.0
distilroberta-base,distilroberta-base,local,3,1.0,1,13,34.0
distilroberta-base,distilroberta-base,local,3,1.0,1,14,34.0
distilroberta-base,distilroberta-base,local,3,1.0,1,15,36.0
distilroberta-base,distilroberta-base,local,3,1.0,1,16,41.0
distilroberta-base,distilroberta-base,local,3,1.0,1,17,45.0
distilroberta-base,distilroberta-base,local,3,1.0,1,18,42.0
distilroberta-base,distilroberta-base,local,3,1.0,1,19,43.0
distilroberta-base,distilroberta-base,local,3,1.0,1,20,42.0
distilroberta-base,distilroberta-base,local,3,1.0,1,21,42.0
distilroberta-base,distilroberta-base,local,3,1.0,1,22,42.0
distilroberta-base,distilroberta-base,local,3,1.0,1,23,43.0
distilroberta-base,distilroberta-base,local,3,1.0,1,24,45.0
distilroberta-base,distilroberta-base,local,3,1.0,1,25,43.0
distilroberta-base,distilroberta-base,local,3,1.0,1,26,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,27,46.0
distilroberta-base,distilroberta-base,local,3,1.0,1,28,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,29,41.0
distilroberta-base,distilroberta-base,local,3,1.0,1,30,40.0
distilroberta-base,distilroberta-base,local,3,1.0,1,31,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,32,42.0
distilroberta-base,distilroberta-base,local,3,1.0,1,33,43.0
distilroberta-base,distilroberta-base,local,3,1.0,1,34,45.0
distilroberta-base,distilroberta-base,local,3,1.0,1,35,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,36,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,37,46.0
distilroberta-base,distilroberta-base,local,3,1.0,1,38,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,39,41.0
distilroberta-base,distilroberta-base,local,3,1.0,1,40,43.0
distilroberta-base,distilroberta-base,local,3,1.0,1,41,40.0
distilroberta-base,distilroberta-base,local,3,1.0,1,42,40.0
distilroberta-base,distilroberta-base,local,3,1.0,1,43,45.0
distilroberta-base,distilroberta-base,local,3,1.0,1,44,42.0
distilroberta-base,distilroberta-base,local,3,1.0,1,45,43.0
distilroberta-base,distilroberta-base,local,3,1.0,1,46,43.0
distilroberta-base,distilroberta-base,local,3,1.0,1,47,45.0
distilroberta-base,distilroberta-base,local,3,1.0,1,48,47.0
distilroberta-base,distilroberta-base,local,3,1.0,1,49,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,50,44.0
distilroberta-base,distilroberta-base,local,3,1.0,1,51,45.0
distilroberta-base,distilroberta-base,local,3,1.0,1,52,47.0
distilroberta-base,distilroberta-base,local,3,1.0,1,53,44.0
